Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
488,Tyrese Martin,23,ATL,SG,16,0,66,6.5,16.6,0.391,0.7,5.1,0.143,5.8,11.6,0.5,0.413,1.4,1.4,1.0,3.6,5.1,8.7,1.4,0.7,0.0,1.4,1.4,15.2,98.0,120,,martity01,7.7,0.44,0.304,0.087,8.2,11.7,10.0,3.9,0.7,0.0,7.7,16.5,0.0,0.0,0.0,-0.01,-4.2,-3.1,-7.4,-0.1
489,JD Davison,20,BOS,SG,12,0,66,5.9,14.0,0.421,1.5,5.2,0.286,4.4,8.9,0.5,0.474,0.7,1.5,0.5,1.5,5.2,6.6,8.1,1.5,1.5,3.0,3.7,14.0,104.0,112,,davisjd01,10.1,0.478,0.368,0.105,3.4,11.4,7.4,22.4,1.5,2.6,16.8,15.8,0.0,0.1,0.1,0.059,-4.5,0.4,-4.2,0.0
490,Ryan Rollins,20,GSW,PG,12,0,62,5.3,15.2,0.35,2.3,6.9,0.333,3.0,8.4,0.364,0.425,4.6,4.6,1.0,2.3,6.9,9.1,4.6,0.8,0.8,12.2,7.6,17.5,70.0,116,,rolliry01,-1.4,0.508,0.45,0.3,5.4,15.7,10.6,12.4,0.8,1.4,41.4,26.1,-0.3,0.1,-0.3,-0.218,-11.3,-3.7,-15.0,-0.2
491,Isaiah Todd,21,WAS,PF,6,1,61,2.4,15.2,0.158,0.8,8.0,0.1,1.6,7.2,0.222,0.184,1.6,1.6,1.0,1.6,8.0,9.6,3.2,0.8,0.0,1.6,3.2,7.2,62.0,118,,toddis01,-1.0,0.226,0.526,0.105,3.8,17.6,10.9,7.9,0.8,0.0,9.1,15.6,-0.2,0.0,-0.2,-0.147,-10.3,-3.9,-14.2,-0.2
492,Sam Merrill,26,CLE,SG,5,0,59,7.7,18.7,0.409,4.3,15.3,0.278,3.4,3.4,1.0,0.523,1.7,1.7,1.0,0.0,7.7,7.7,4.3,3.4,0.0,0.0,2.6,21.3,121.0,107,,merrisa01,15.5,0.546,0.818,0.091,0.0,18.0,9.0,12.0,3.4,0.0,0.0,17.3,0.1,0.1,0.2,0.16,-1.2,2.5,1.2,0.0
493,Carlik Jones,25,CHI,PG,7,0,56,5.2,13.0,0.4,2.6,5.2,0.5,2.6,7.8,0.333,0.5,4.3,7.0,0.625,0.9,3.5,4.3,5.2,1.7,0.0,1.7,1.7,17.4,112.0,115,,jonesca03,11.1,0.54,0.4,0.533,2.1,8.0,5.1,13.9,1.7,0.0,9.7,16.2,0.0,0.1,0.1,0.078,-2.8,0.4,-2.5,0.0
494,Gabe York,29,IND,SG,3,0,56,6.8,17.8,0.381,5.1,15.3,0.333,1.7,2.5,0.667,0.524,1.7,1.7,1.0,0.0,5.1,5.1,4.2,1.7,0.0,0.0,4.2,20.3,122.0,120,,yorkga01,11.8,0.548,0.857,0.095,0.0,11.9,5.9,12.3,1.7,0.0,0.0,16.4,0.1,0.0,0.1,0.091,-1.7,-1.8,-3.5,0.0
495,Devon Dotson,23,WAS,PG,6,0,53,0.9,9.2,0.1,0.9,3.7,0.25,0.0,5.5,0.0,0.15,0.0,0.0,,5.5,3.7,9.2,7.4,4.6,0.0,2.8,8.3,2.8,81.0,112,,dotsode01,4.8,0.15,0.4,0.0,13.1,8.1,10.5,17.6,4.6,0.0,23.1,10.7,-0.1,0.1,0.0,-0.025,-7.0,1.8,-5.3,0.0
496,Facundo Campazzo,31,DAL,PG,8,0,52,2.9,12.4,0.231,2.9,10.5,0.273,0.0,1.9,0.0,0.346,1.0,1.9,0.5,0.0,1.9,1.9,8.6,5.7,0.0,2.9,2.9,9.6,86.0,111,,campafa01,7.8,0.36,0.846,0.154,0.0,4.5,2.2,22.6,5.7,0.0,17.8,14.7,-0.1,0.1,0.0,-0.012,-4.8,3.6,-1.2,0.0
497,Micah Potter,24,UTA,PF,7,0,52,9.2,13.8,0.667,3.7,6.4,0.571,5.5,7.3,0.75,0.8,0.0,0.0,,2.8,11.9,14.7,3.7,0.9,0.0,1.8,4.6,22.0,145.0,116,,pottemi01,18.6,0.8,0.467,0.0,6.3,26.7,16.6,11.2,0.9,0.0,11.8,13.7,0.2,0.0,0.2,0.186,2.4,1.2,3.5,0.1
498,Joe Wieskamp,23,TOR,SF,9,0,50,3.0,13.8,0.214,3.0,11.9,0.25,0.0,2.0,0.0,0.321,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,1.0,3.0,8.9,77.0,121,,wieskjo01,-0.4,0.321,0.857,0.0,0.0,9.8,4.5,7.4,0.0,0.0,6.7,12.8,-0.1,0.0,-0.1,-0.076,-7.0,-3.6,-10.6,-0.1
499,Ron Harper Jr.,22,TOR,PF,9,0,48,8.2,16.5,0.5,3.1,9.3,0.333,5.1,7.2,0.714,0.594,1.0,1.0,1.0,3.1,4.1,7.2,4.1,0.0,1.0,0.0,3.1,20.6,140.0,120,,harpero02,15.7,0.608,0.563,0.063,6.6,10.2,8.3,11.9,0.0,2.0,0.0,14.6,0.1,0.0,0.2,0.158,2.4,-1.2,1.2,0.0
500,Xavier Sneed,25,CHO,SF,4,0,48,5.0,9.9,0.5,3.0,5.9,0.5,2.0,4.0,0.5,0.65,4.0,4.0,1.0,0.0,5.0,5.0,5.0,0.0,1.0,3.0,6.9,16.9,124.0,120,,sneedxa01,9.5,0.723,0.6,0.4,0.0,11.3,5.6,13.9,0.0,1.8,20.3,12.9,0.1,0.0,0.1,0.086,-3.1,-0.4,-3.6,0.0
501,Michael Carter-Williams,31,ORL,PG,4,0,44,6.6,15.4,0.429,1.1,3.3,0.333,5.5,12.1,0.455,0.464,4.4,7.7,0.571,1.1,4.4,5.5,7.7,1.1,1.1,4.4,5.5,18.7,98.0,116,,cartemi01,9.0,0.498,0.214,0.5,2.6,10.3,6.4,22.6,1.1,2.2,19.0,20.6,0.0,0.0,0.0,-0.003,-5.1,-1.2,-6.3,0.0
502,Cole Swider,23,LAL,SF,7,0,41,3.5,10.4,0.333,3.5,9.2,0.375,0.0,1.2,0.0,0.5,0.0,0.0,,1.2,6.9,8.1,4.6,0.0,0.0,0.0,3.5,10.4,124.0,118,,swideco01,7.4,0.5,0.889,0.0,2.7,15.2,9.1,12.0,0.0,0.0,0.0,9.3,0.0,0.0,0.1,0.08,-2.9,-0.5,-3.4,0.0
503,Mac McClung,24,PHI,SG,2,0,41,10.9,24.2,0.45,4.8,13.3,0.364,6.0,10.9,0.556,0.55,3.6,6.0,0.6,3.6,8.5,12.1,10.9,0.0,0.0,3.6,3.6,30.2,119.0,117,,mccluma01,19.2,0.563,0.55,0.25,8.8,19.8,14.4,35.3,0.0,0.0,11.9,27.5,0.1,0.0,0.1,0.14,2.2,-1.7,0.5,0.0
504,Jacob Gilyard,24,MEM,PG,1,0,41,1.2,3.5,0.333,1.2,3.5,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,4.6,4.6,8.1,3.5,0.0,2.3,3.5,3.5,108.0,110,,gilyaja01,7.3,0.5,1.0,0.0,0.0,10.3,5.2,19.4,3.5,0.0,40.0,5.1,0.0,0.1,0.1,0.079,-7.8,1.7,-6.1,0.0
505,Kendall Brown,19,IND,SG,6,0,40,4.7,8.3,0.571,0.0,1.2,0.0,4.7,7.1,0.667,0.571,1.2,2.4,0.5,2.4,4.7,7.1,3.6,4.7,0.0,2.4,10.7,10.7,109.0,113,,brownke03,9.1,0.571,0.143,0.286,5.6,11.1,8.3,9.7,4.7,0.0,20.2,10.4,0.0,0.1,0.1,0.071,-7.0,4.0,-2.9,0.0
506,Jarrell Brantley,26,UTA,PF,4,0,39,9.8,17.1,0.571,4.9,11.0,0.444,4.9,6.1,0.8,0.714,2.4,2.4,1.0,1.2,6.1,7.3,3.7,0.0,2.4,2.4,3.7,26.9,134.0,118,,brantja01,18.5,0.739,0.643,0.143,2.8,13.7,8.3,11.4,0.0,4.3,11.8,18.1,0.1,0.0,0.1,0.16,3.1,0.4,3.5,0.1
507,Mfiondu Kabengele,25,BOS,PF,4,0,36,2.7,9.5,0.286,0.0,4.1,0.0,2.7,5.4,0.5,0.286,2.7,2.7,1.0,6.8,6.8,13.5,0.0,2.7,0.0,1.4,4.1,8.1,103.0,110,,kabenmf01,8.1,0.381,0.429,0.286,15.4,14.9,15.2,0.0,2.7,0.0,11.3,10.8,0.0,0.1,0.1,0.067,-6.6,-2.4,-8.9,-0.1
508,RaiQuan Gray,23,BRK,PF,1,0,35,8.4,16.7,0.5,2.8,7.0,0.4,5.6,9.8,0.571,0.583,2.8,2.8,1.0,4.2,8.4,12.6,9.8,0.0,1.4,5.6,7.0,22.3,115.0,116,,grayra01,15.5,0.621,0.417,0.167,9.9,18.8,14.4,29.0,0.0,2.4,23.7,21.4,0.0,0.0,0.1,0.106,-0.6,-1.4,-2.0,0.0
509,Justin Champagnie,21,2TM,SF,5,0,34,7.2,21.6,0.333,1.4,7.2,0.2,5.8,14.4,0.4,0.367,0.0,0.0,,4.3,7.2,11.5,5.8,1.4,0.0,0.0,2.9,15.8,96.0,114,,champju01,10.3,0.367,0.333,0.0,9.6,17.1,13.1,16.3,1.4,0.0,0.0,19.2,0.0,0.0,0.0,0.009,-5.1,-2.8,-7.9,-0.1
509,Justin Champagnie,21,TOR,SF,3,0,11,13.5,13.5,1.0,0.0,0.0,,13.5,13.5,1.0,1.0,0.0,0.0,,4.5,13.5,18.0,4.5,0.0,0.0,0.0,4.5,27.0,205.0,116,,champju01,28.9,1.0,0.0,0.0,9.6,33.3,20.6,15.3,0.0,0.0,0.0,11.6,0.1,0.0,0.1,0.332,6.1,1.9,8.1,0.0
509,Justin Champagnie,21,BOS,SF,2,0,23,4.2,25.4,0.167,2.1,10.6,0.2,2.1,14.8,0.143,0.208,0.0,0.0,,4.2,4.2,8.5,6.4,2.1,0.0,0.0,2.1,10.6,73.0,113,,champju01,1.5,0.208,0.417,0.0,9.6,9.3,9.5,16.7,2.1,0.0,0.0,22.8,-0.1,0.0,-0.1,-0.145,-10.5,-5.1,-15.5,-0.1
510,Tony Bradley,25,CHI,C,12,0,33,8.9,17.7,0.5,4.4,7.4,0.6,4.4,10.3,0.429,0.625,5.9,5.9,1.0,1.5,14.8,16.2,1.5,1.5,1.5,1.5,3.0,28.0,132.0,107,,bradlto01,21.7,0.69,0.417,0.333,3.5,33.8,18.9,4.4,1.5,2.9,6.8,19.8,0.1,0.1,0.2,0.22,4.4,0.5,4.9,0.1
511,Scotty Pippen Jr.,22,LAL,PG,6,0,32,5.9,17.8,0.333,1.5,4.4,0.333,4.4,13.3,0.333,0.375,7.4,13.3,0.556,3.0,3.0,5.9,3.0,3.0,1.5,3.0,4.4,20.7,93.0,112,,pippesc02,9.6,0.439,0.25,0.75,6.9,6.5,6.7,8.2,3.0,2.6,11.1,23.7,-0.1,0.0,0.0,-0.017,-5.1,-0.8,-5.9,0.0
512,Alize Johnson,26,SAS,PF,4,0,30,4.7,9.4,0.5,0.0,3.1,0.0,4.7,6.3,0.75,0.5,1.6,3.1,0.5,3.1,12.6,15.7,1.6,1.6,0.0,6.3,4.7,11.0,74.0,117,,johnsal02,4.3,0.509,0.333,0.333,7.0,30.3,18.2,4.2,1.6,0.0,36.8,15.0,-0.1,0.0,-0.1,-0.099,-7.4,-1.7,-9.1,-0.1
513,Jay Scrubb,22,ORL,SG,2,0,30,8.1,11.3,0.714,3.2,3.2,1.0,4.8,8.1,0.6,0.857,1.6,3.2,0.5,0.0,9.7,9.7,1.6,3.2,0.0,4.8,3.2,20.9,108.0,110,,scrubja01,14.2,0.825,0.286,0.286,0.0,22.7,11.3,5.0,3.2,0.0,27.6,15.6,0.0,0.0,0.1,0.083,-2.9,1.0,-1.9,0.0
514,Neemias Queta,23,SAC,C,5,0,29,9.9,14.8,0.667,0.0,0.0,,9.9,14.8,0.667,0.667,0.0,3.3,0.0,8.2,9.9,18.1,1.6,0.0,3.3,1.6,11.5,19.8,127.0,114,,quetane01,17.0,0.607,0.0,0.222,19.8,23.5,21.7,5.0,0.0,6.0,9.2,16.1,0.1,0.0,0.1,0.149,-2.6,-0.8,-3.4,0.0
515,Louis King,23,PHI,PF,1,0,29,13.7,22.2,0.615,6.8,13.7,0.5,6.8,8.5,0.8,0.769,0.0,1.7,0.0,3.4,3.4,6.8,3.4,1.7,0.0,3.4,6.8,34.2,125.0,116,,kinglo02,21.3,0.744,0.615,0.077,8.3,8.0,8.1,12.2,1.7,0.0,13.0,23.8,0.1,0.0,0.1,0.157,3.3,-1.0,2.3,0.0
516,Vernon Carey Jr.,21,WAS,C,11,0,28,3.5,13.9,0.25,0.0,0.0,,3.5,13.9,0.25,0.25,3.5,3.5,1.0,5.2,13.9,19.1,5.2,3.5,3.5,3.5,8.7,10.4,87.0,104,,careyve01,10.8,0.338,0.0,0.25,12.4,30.6,21.8,13.3,3.5,6.0,18.4,16.9,-0.1,0.1,0.0,0.014,-7.1,2.1,-5.0,0.0
517,Trevor Hudgins,23,HOU,PG,5,0,28,3.5,15.6,0.222,3.5,13.9,0.25,0.0,1.7,0.0,0.333,5.2,5.2,1.0,0.0,0.0,0.0,5.2,0.0,0.0,1.7,1.7,15.6,103.0,128,,hudgitr01,4.2,0.436,0.889,0.333,0.0,0.0,0.0,13.9,0.0,0.0,8.8,16.8,0.0,0.0,0.0,-0.035,-3.8,-4.7,-8.4,0.0
518,Kobi Simmons,25,CHO,SG,5,0,28,1.7,10.2,0.167,1.7,8.5,0.2,0.0,1.7,0.0,0.25,3.4,3.4,1.0,1.7,5.1,6.8,8.5,0.0,3.4,1.7,0.0,8.5,101.0,117,,simmoko01,9.0,0.363,0.833,0.333,3.7,11.7,7.6,21.8,0.0,6.2,12.7,11.8,0.0,0.0,0.0,0.019,-1.0,0.1,-0.9,0.0
519,Darius Days,23,HOU,SF,4,0,25,9.7,23.3,0.417,5.8,19.4,0.3,3.9,3.9,1.0,0.542,3.9,3.9,1.0,1.9,9.7,11.6,1.9,0.0,1.9,0.0,3.9,29.1,132.0,120,,daysda01,18.3,0.582,0.833,0.167,4.3,22.2,13.2,6.2,0.0,3.9,0.0,21.4,0.1,0.0,0.1,0.156,4.7,-1.2,3.5,0.0
520,Sterling Brown,27,LAL,SF,4,0,24,0.0,7.9,0.0,0.0,3.9,0.0,0.0,3.9,0.0,0.0,0.0,0.0,,5.9,9.9,15.8,3.9,5.9,0.0,0.0,7.9,0.0,75.0,103,,brownst02,7.0,0.0,0.5,0.0,13.9,21.6,17.8,9.4,5.9,0.0,0.0,7.0,0.0,0.1,0.0,0.04,-7.7,4.3,-3.3,0.0
521,Chance Comanche,26,POR,C,1,0,21,7.0,11.6,0.6,0.0,0.0,,7.0,11.6,0.6,0.6,2.3,9.3,0.25,4.6,2.3,7.0,0.0,0.0,2.3,0.0,0.0,16.2,115.0,123,,comanch01,12.2,0.518,0.0,0.8,10.9,5.5,8.2,0.0,0.0,4.2,0.0,14.0,0.0,0.0,0.0,0.043,-2.6,-4.9,-7.5,0.0
522,Marko Simonovic,23,CHI,C,7,0,20,4.9,17.0,0.286,2.4,9.7,0.25,2.4,7.3,0.333,0.357,2.4,4.9,0.5,2.4,2.4,4.9,0.0,0.0,0.0,0.0,12.2,14.6,88.0,119,,simonma01,-0.1,0.381,0.571,0.286,5.8,5.6,5.7,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,-0.052,-10.5,-3.8,-14.4,-0.1
523,Xavier Moon,28,LAC,SG,4,0,20,7.3,22.0,0.333,2.4,7.3,0.333,4.9,14.7,0.333,0.389,0.0,0.0,,0.0,7.3,7.3,12.2,0.0,0.0,2.4,4.9,17.1,96.0,119,,moonxa01,7.2,0.389,0.333,0.0,0.0,16.6,8.4,35.7,0.0,0.0,10.0,21.8,0.0,0.0,0.0,-0.03,-4.1,-1.0,-5.1,0.0
524,Lester Quiñones,22,GSW,SG,4,0,18,5.2,13.1,0.4,5.2,10.5,0.5,0.0,2.6,0.0,0.6,10.5,15.7,0.667,2.6,5.2,7.9,5.2,2.6,0.0,13.1,0.0,26.2,87.0,114,,quinole01,8.6,0.654,0.8,1.2,6.2,12.0,9.2,14.2,2.6,0.0,39.6,29.4,-0.1,0.0,0.0,-0.103,-6.4,-3.7,-10.2,0.0
525,Dereon Seabron,22,NOP,SG,5,0,12,8.1,20.2,0.4,0.0,0.0,,8.1,20.2,0.4,0.4,0.0,0.0,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,16.2,95.0,121,,seabrde01,4.6,0.4,0.0,0.0,9.5,0.0,4.7,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,-0.034,-6.6,-4.7,-11.3,0.0
526,Dylan Windler,26,CLE,SF,3,0,10,10.0,15.0,0.667,5.0,10.0,0.5,5.0,5.0,1.0,0.833,0.0,0.0,,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,25.1,119.0,108,,windldy01,19.0,0.833,0.667,0.0,0.0,0.0,0.0,15.2,5.0,0.0,25.0,17.9,0.0,0.0,0.0,0.149,3.2,3.5,6.7,0.0
527,Malcolm Hill,27,CHI,SF,5,0,9,10.8,21.6,0.5,5.4,16.2,0.333,5.4,5.4,1.0,0.625,0.0,0.0,,0.0,16.2,16.2,0.0,0.0,0.0,0.0,5.4,27.1,119.0,112,,hillma01,15.4,0.625,0.75,0.0,0.0,37.2,18.9,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,0.125,1.6,0.8,2.4,0.0
528,Braxton Key,25,DET,SF,3,0,9,5.4,5.4,1.0,0.0,0.0,,5.4,5.4,1.0,1.0,10.8,10.8,1.0,0.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,21.5,227.0,124,,keybr01,18.6,1.064,0.0,2.0,0.0,12.7,6.2,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.242,2.1,0.8,2.9,0.0
529,Tyler Dorsey,26,DAL,SF,3,0,8,24.9,31.1,0.8,6.2,12.4,0.5,18.6,18.6,1.0,0.9,0.0,0.0,,6.2,6.2,12.4,0.0,0.0,0.0,0.0,0.0,55.9,170.0,121,,dorsety01,45.5,0.9,0.4,0.0,14.4,14.7,14.5,0.0,0.0,0.0,0.0,28.3,0.1,0.0,0.1,0.367,17.0,0.8,17.8,0.0
530,Trevor Keels,19,NYK,SG,3,0,8,6.2,24.7,0.25,6.2,24.7,0.25,0.0,0.0,,0.375,0.0,0.0,,0.0,12.4,12.4,0.0,0.0,0.0,0.0,0.0,18.5,84.0,116,,keelstr01,3.7,0.375,1.0,0.0,0.0,27.6,13.7,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,-0.062,-7.4,-5.6,-13.0,0.0
531,Chima Moneke,27,SAC,SF,2,0,8,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,0.5,0.0,12.0,0.0,12.0,0.0,12.0,6.0,0.0,0.0,12.0,12.0,12.0,72.0,124,,monekch01,-3.5,0.347,0.0,1.0,28.8,0.0,14.3,16.1,0.0,0.0,41.0,26.2,0.0,0.0,0.0,-0.288,-12.7,-8.0,-20.7,0.0
532,Deonte Burton,29,SAC,PF,2,0,6,0.0,15.9,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,,burtode02,-12.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,-0.347,-13.9,-10.4,-24.2,0.0
533,Jordan Schakel,24,WAS,SF,2,0,6,8.1,16.2,0.5,8.1,8.1,1.0,0.0,8.1,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,8.1,8.1,0.0,0.0,8.1,24.4,161.0,106,,schakjo01,24.3,0.75,0.5,0.0,0.0,0.0,0.0,23.5,8.1,0.0,0.0,14.5,0.0,0.0,0.0,0.314,7.7,9.3,17.0,0.0
534,Frank Jackson,24,UTA,PG,1,0,5,0.0,28.7,0.0,0.0,9.6,0.0,0.0,19.1,0.0,0.0,0.0,0.0,,9.6,9.6,19.1,9.6,0.0,0.0,0.0,0.0,0.0,48.0,119,,jacksfr01,-6.8,0.0,0.333,0.0,21.9,21.3,21.6,22.7,0.0,0.0,0.0,25.1,0.0,0.0,0.0,-0.378,-12.5,-9.8,-22.2,0.0
535,Alondes Williams,23,BRK,SG,1,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,9.8,9.8,0.0,0.0,0.0,19.5,9.8,0.0,0.0,117,,willial06,-20.9,,,,0.0,22.0,11.2,0.0,0.0,0.0,100.0,17.7,-0.1,0.0,-0.1,-0.517,-21.3,-5.2,-26.5,0.0
536,Donovan Williams,21,ATL,SG,2,0,4,23.8,59.6,0.4,0.0,23.8,0.0,23.8,35.8,0.667,0.4,0.0,0.0,,0.0,23.8,23.8,0.0,0.0,0.0,0.0,0.0,47.7,81.0,111,,willido02,14.5,0.4,0.4,0.0,0.0,55.4,27.4,0.0,0.0,0.0,0.0,52.5,0.0,0.0,0.0,-0.225,-9.1,-6.1,-15.2,0.0
537,Chris Silva,26,DAL,PF,1,0,3,16.6,16.6,1.0,0.0,0.0,,16.6,16.6,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,16.6,33.1,33.1,66.0,123,,silvach01,-2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.1,0.0,0.0,0.0,-0.26,-22.5,-0.1,-22.6,0.0
538,Stanley Umude,23,DET,SG,1,0,2,0.0,24.2,0.0,0.0,24.2,0.0,0.0,0.0,,0.0,48.5,48.5,1.0,0.0,0.0,0.0,0.0,24.2,24.2,0.0,0.0,48.5,126.0,44,,umudest01,65.6,0.532,1.0,2.0,0.0,0.0,0.0,0.0,24.2,44.1,0.0,40.0,0.0,0.0,0.0,0.626,15.9,32.7,48.6,0.0
539,Michael Foster Jr.,20,PHI,PF,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,122,,fostemi02,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,-7.2,-1.9,-9.2,0.0
