Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
335,MarJon Beauchamp,23,MIL,SF,48,1,608,6.4,13.1,0.488,2.4,5.9,0.4,4.0,7.2,0.56,0.578,1.5,2.2,0.679,1.7,6.1,7.8,2.5,1.0,0.6,2.1,4.3,16.7,111.0,118,,beaucma01,9.7,0.592,0.452,0.169,4.1,13.6,8.9,6.7,1.0,1.0,13.2,14.6,0.2,0.5,0.7,0.056,-2.3,-0.9,-3.2,-0.2
336,Marcus Smart,29,MEM,PG,20,20,605,8.2,19.1,0.43,3.4,10.8,0.313,4.8,8.3,0.583,0.519,3.5,4.5,0.768,0.5,3.8,4.3,6.9,3.3,0.4,5.0,4.3,23.4,100.0,113,,smartma01,11.8,0.552,0.565,0.236,1.0,8.9,4.8,22.7,3.3,0.8,19.2,22.9,-0.5,0.7,0.2,0.02,-3.3,0.9,-2.4,0.0
337,Mike Muscala,32,3TM,C,53,6,600,4.4,12.3,0.359,2.2,7.6,0.292,2.2,4.7,0.467,0.449,1.3,2.0,0.68,3.1,6.8,9.9,2.8,0.7,1.0,1.7,4.1,12.4,102.0,120,,muscami01,7.5,0.47,0.615,0.16,7.0,15.8,11.3,7.6,0.7,1.8,11.6,13.4,-0.2,0.3,0.1,0.009,-3.9,-1.4,-5.3,-0.5
337,Mike Muscala,32,WAS,C,24,2,338,4.6,12.5,0.367,1.9,7.1,0.275,2.6,5.4,0.487,0.444,2.1,2.8,0.75,3.0,7.3,10.4,3.0,0.7,1.0,2.2,4.3,13.1,100.0,121,,muscami01,7.6,0.481,0.567,0.222,6.8,17.2,11.9,8.2,0.7,1.7,13.9,14.3,-0.2,0.1,0.0,-0.005,-4.4,-1.8,-6.2,-0.4
337,Mike Muscala,32,DET,C,13,4,171,4.2,12.4,0.341,3.7,9.6,0.382,0.6,2.8,0.2,0.489,0.6,1.1,0.5,2.8,5.3,8.2,2.8,0.8,1.4,0.6,3.7,12.7,114.0,120,,muscami01,8.9,0.492,0.773,0.091,6.4,12.6,9.5,7.7,0.8,2.5,4.2,11.9,0.1,0.1,0.2,0.049,-1.7,-0.6,-2.2,0.0
337,Mike Muscala,32,OKC,C,16,0,91,4.2,11.6,0.364,0.5,5.8,0.091,3.7,5.8,0.636,0.386,0.0,0.5,0.0,3.7,7.4,11.1,2.1,0.5,0.5,2.1,4.2,9.0,88.0,115,,muscami01,4.3,0.379,0.5,0.045,8.9,16.5,12.9,5.3,0.5,1.0,15.1,12.6,-0.1,0.1,0.0,-0.017,-6.4,-1.6,-8.0,-0.1
338,Jericho Sims,25,NYK,C,45,11,585,3.3,4.7,0.691,0.0,0.0,,3.3,4.7,0.691,0.691,1.4,2.1,0.667,4.8,7.8,12.7,2.2,0.7,1.6,1.4,3.9,7.9,141.0,114,,simsje01,10.9,0.702,0.0,0.436,10.7,17.5,14.1,5.4,0.7,3.0,19.6,6.0,0.9,0.7,1.5,0.127,-2.4,0.7,-1.8,0.0
339,Brice Sensabaugh,20,UTA,SF,32,11,584,7.0,18.0,0.39,2.8,9.5,0.296,4.2,8.5,0.495,0.468,3.1,3.4,0.902,1.3,7.1,8.4,4.5,1.1,0.5,3.9,3.6,19.9,99.0,122,,sensabr01,8.6,0.511,0.528,0.188,3.0,16.1,9.6,13.0,1.1,0.9,16.6,20.3,-0.5,0.2,-0.3,-0.024,-3.3,-2.1,-5.5,-0.5
340,Jarred Vanderbilt,24,LAL,PF,29,6,581,4.8,9.3,0.518,0.7,2.2,0.296,4.2,7.1,0.586,0.553,2.0,2.9,0.667,3.4,7.9,11.3,2.9,2.9,0.4,2.3,3.5,12.3,113.0,112,,vandeja01,11.6,0.578,0.237,0.316,8.3,17.7,13.2,7.7,2.9,0.7,17.7,11.7,0.3,0.8,1.1,0.089,-2.9,1.3,-1.6,0.0
341,Shake Milton,27,3TM,SG,48,0,581,6.7,16.6,0.405,1.5,5.4,0.281,5.2,11.1,0.466,0.451,3.4,4.2,0.816,1.2,5.2,6.4,5.1,1.6,0.5,2.6,4.6,18.3,102.0,112,,miltosh01,9.2,0.499,0.328,0.251,2.8,11.5,7.3,14.4,1.6,0.9,12.5,18.7,-0.2,0.8,0.6,0.048,-4.3,0.6,-3.7,-0.3
341,Shake Milton,27,MIN,SG,38,0,491,6.4,16.1,0.4,1.4,5.3,0.264,5.0,10.8,0.467,0.444,3.6,4.4,0.818,0.7,4.4,5.1,5.0,1.6,0.5,2.8,4.4,17.9,100.0,112,,miltosh01,8.3,0.496,0.331,0.275,1.7,9.7,5.9,14.1,1.6,0.9,13.5,18.7,-0.3,0.7,0.4,0.039,-4.8,0.6,-4.2,-0.3
341,Shake Milton,27,DET,SG,4,0,63,8.4,19.9,0.423,2.3,6.9,0.333,6.1,13.0,0.471,0.481,1.5,2.3,0.667,5.3,8.4,13.7,4.6,1.5,0.8,2.3,2.3,20.6,108.0,118,,miltosh01,14.6,0.494,0.346,0.115,12.2,19.8,15.9,14.1,1.5,1.4,9.9,20.5,0.0,0.0,0.1,0.047,0.2,0.1,0.3,0.0
341,Shake Milton,27,NYK,SG,6,0,27,7.5,16.8,0.444,1.9,3.7,0.5,5.6,13.1,0.429,0.5,3.7,3.7,1.0,0.0,11.2,11.2,7.5,1.9,0.0,0.0,13.1,20.5,136.0,111,,miltosh01,13.8,0.557,0.222,0.222,0.0,25.0,12.5,20.9,1.9,0.0,0.0,15.8,0.1,0.0,0.1,0.201,-5.7,2.2,-3.5,0.0
342,Evan Fournier,31,2TM,SG,32,0,580,6.6,18.4,0.357,2.7,10.8,0.254,3.8,7.6,0.505,0.432,2.4,3.0,0.806,0.4,4.4,4.8,4.0,2.4,0.6,1.7,4.0,18.3,98.0,118,,fournev01,8.5,0.464,0.588,0.163,0.9,10.4,5.6,11.6,2.4,1.0,8.1,19.0,-0.5,0.4,-0.1,-0.005,-4.7,0.3,-4.3,-0.3
342,Evan Fournier,31,NYK,SG,3,0,39,5.2,25.9,0.2,2.6,19.4,0.133,2.6,6.5,0.4,0.25,2.6,2.6,1.0,0.0,5.2,5.2,3.9,5.2,0.0,1.3,5.2,15.5,72.0,107,,fournev01,2.2,0.287,0.75,0.1,0.0,11.6,5.8,10.2,5.2,0.0,4.6,24.2,-0.2,0.1,-0.1,-0.108,-11.8,0.4,-11.3,-0.1
342,Evan Fournier,31,DET,SG,29,0,541,6.7,17.9,0.373,2.8,10.2,0.27,3.9,7.6,0.512,0.45,2.4,3.0,0.794,0.4,4.4,4.8,4.0,2.2,0.6,1.8,3.9,18.5,100.0,118,,fournev01,8.9,0.482,0.572,0.169,1.0,10.3,5.6,11.7,2.2,1.1,8.5,18.6,-0.3,0.4,0.0,0.002,-4.2,0.3,-3.8,-0.3
343,Zeke Nnaji,23,DEN,PF,58,0,576,5.9,12.8,0.463,0.5,2.0,0.261,5.4,10.8,0.5,0.483,3.6,5.3,0.677,5.2,5.6,10.8,2.8,1.3,3.3,2.3,7.0,16.0,113.0,112,,nnajize01,12.4,0.528,0.154,0.416,12.1,12.2,12.1,7.0,1.3,5.6,13.3,15.4,0.4,0.8,1.2,0.099,-3.8,0.1,-3.7,-0.2
344,Trey Jemison,24,2TM,C,25,14,573,6.4,11.6,0.551,0.0,0.0,,6.4,11.6,0.551,0.551,1.8,2.1,0.84,5.5,6.0,11.4,2.3,1.0,2.4,2.9,5.9,14.6,111.0,115,,jemistr01,11.8,0.582,0.0,0.184,11.7,13.9,12.8,7.1,1.0,4.6,18.8,13.5,0.3,0.6,0.9,0.073,-4.7,-0.4,-5.1,-0.5
344,Trey Jemison,24,WAS,C,2,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,46.8,46.8,0.0,0.0,0.0,46.8,0.0,0.0,0.0,99,,jemistr01,-36.1,,,,0.0,100.0,53.5,0.0,0.0,0.0,100.0,42.1,0.0,0.0,0.0,-1.2,-30.3,-3.6,-33.9,0.0
344,Trey Jemison,24,MEM,C,23,14,572,6.4,11.6,0.551,0.0,0.0,,6.4,11.6,0.551,0.551,1.8,2.1,0.84,5.5,5.9,11.4,2.3,1.0,2.4,2.8,5.9,14.6,112.0,115,,jemistr01,11.9,0.582,0.0,0.184,11.8,13.7,12.7,7.1,1.0,4.6,18.3,13.5,0.3,0.6,0.9,0.075,-4.7,-0.4,-5.1,-0.4
345,Andre Jackson Jr.,22,MIL,SG,57,8,572,4.2,8.4,0.5,1.4,3.9,0.37,2.8,4.5,0.611,0.585,0.7,0.9,0.727,3.6,5.9,9.5,4.2,1.3,0.5,2.4,7.7,10.5,119.0,117,,jacksan01,8.5,0.596,0.46,0.11,8.4,13.1,10.8,10.8,1.3,0.9,21.1,10.0,0.5,0.5,1.0,0.081,-3.6,0.0,-3.6,-0.2
346,Jared Butler,23,WAS,SG,40,0,566,8.1,16.6,0.488,2.0,6.4,0.308,6.1,10.2,0.602,0.547,2.6,3.0,0.861,0.7,4.0,4.8,10.4,2.4,0.7,4.1,4.8,20.7,111.0,119,,butleja02,14.1,0.579,0.388,0.179,1.7,9.5,5.5,30.9,2.4,1.2,18.7,19.9,0.3,0.3,0.6,0.054,-1.5,-0.5,-2.1,0.0
347,Kevin Knox,24,DET,SF,31,11,560,7.4,16.0,0.462,2.7,8.1,0.33,4.7,7.9,0.598,0.546,1.7,1.9,0.909,1.5,4.9,6.4,2.0,1.1,0.6,1.9,4.3,19.2,109.0,121,,knoxke01,9.9,0.57,0.505,0.118,3.5,11.5,7.5,5.9,1.1,1.1,10.1,16.6,0.1,0.2,0.4,0.033,-2.8,-1.8,-4.6,-0.4
348,Lamar Stevens,26,2TM,PF,38,3,559,9.5,21.0,0.45,1.2,4.0,0.304,8.2,17.0,0.485,0.479,3.7,4.7,0.778,3.2,8.0,11.1,2.5,2.0,1.9,2.1,3.9,23.8,106.0,111,,stevela01,14.6,0.516,0.192,0.225,6.9,18.2,12.4,7.9,2.0,3.6,8.3,22.2,0.0,0.8,0.8,0.068,-2.2,-0.1,-2.2,0.0
348,Lamar Stevens,26,BOS,PF,19,1,122,8.5,18.2,0.467,1.2,3.2,0.375,7.3,15.0,0.486,0.5,3.2,4.5,0.727,4.9,7.7,12.6,3.2,2.4,2.0,3.6,5.7,21.5,107.0,108,,stevela01,14.5,0.532,0.178,0.244,11.1,16.1,13.7,8.9,2.4,3.6,15.3,21.0,0.0,0.2,0.2,0.093,-2.9,0.9,-2.0,0.0
348,Lamar Stevens,26,MEM,PF,19,2,437,9.7,21.8,0.446,1.2,4.3,0.289,8.5,17.6,0.484,0.474,3.8,4.8,0.791,2.7,8.1,10.7,2.2,1.9,1.9,1.7,3.5,24.5,105.0,112,,stevela01,14.7,0.512,0.195,0.221,5.8,18.8,12.0,7.7,1.9,3.6,6.6,22.5,0.0,0.6,0.6,0.061,-2.0,-0.3,-2.3,0.0
349,Richaun Holmes,30,2TM,C,40,10,555,7.0,12.5,0.558,0.1,0.3,0.333,6.9,12.3,0.563,0.561,2.9,4.0,0.723,6.0,9.5,15.5,2.1,0.9,1.6,2.0,6.3,16.9,123.0,116,,holmeri01,14.5,0.593,0.02,0.32,13.7,21.8,17.7,6.0,0.9,2.9,12.5,14.7,0.8,0.5,1.3,0.114,-2.4,-0.8,-3.3,-0.2
349,Richaun Holmes,30,DAL,C,23,2,237,6.7,11.9,0.559,0.0,0.0,,6.7,11.9,0.559,0.559,2.4,4.3,0.571,6.7,9.1,15.8,3.0,0.6,1.8,2.4,6.7,15.8,121.0,115,,holmeri01,13.9,0.572,0.0,0.356,15.3,20.7,18.0,8.4,0.6,3.3,15.0,14.5,0.3,0.3,0.6,0.119,-2.4,-0.6,-3.0,-0.1
349,Richaun Holmes,30,WAS,PF,17,8,318,7.2,12.9,0.557,0.1,0.4,0.333,7.1,12.5,0.565,0.563,3.2,3.8,0.846,5.6,9.7,15.3,1.5,1.2,1.5,1.8,6.0,17.8,124.0,118,,holmeri01,14.9,0.608,0.034,0.295,12.5,22.7,17.5,4.3,1.2,2.6,10.8,14.8,0.5,0.2,0.7,0.11,-2.4,-1.0,-3.4,-0.1
350,Tristan Thompson,32,CLE,C,49,0,549,6.6,10.8,0.608,0.0,0.1,0.0,6.6,10.7,0.613,0.608,1.3,4.7,0.288,6.6,9.1,15.7,4.6,1.1,1.3,2.6,5.3,14.5,118.0,112,,thomptr01,13.9,0.563,0.008,0.433,15.1,20.4,17.8,12.7,1.1,2.3,16.9,13.8,0.6,0.8,1.4,0.119,-2.1,0.6,-1.4,0.1
351,Julian Strawther,21,DEN,SF,50,0,545,7.5,20.2,0.369,3.7,12.6,0.297,3.7,7.6,0.488,0.462,2.0,2.8,0.71,0.5,5.1,5.5,4.3,1.5,0.6,2.1,4.9,20.6,99.0,115,,strawju01,8.2,0.482,0.622,0.14,1.0,11.1,6.2,11.3,1.5,1.1,8.9,20.7,-0.4,0.6,0.2,0.015,-4.6,-1.4,-6.0,-0.6
352,Omer Yurtseven,25,UTA,C,48,12,545,8.8,16.3,0.538,0.4,2.1,0.208,8.3,14.2,0.588,0.552,1.7,2.5,0.679,6.4,12.0,18.4,2.6,0.7,1.6,3.3,4.6,19.7,112.0,118,,yurtsom01,15.0,0.565,0.13,0.152,14.7,27.3,21.0,7.7,0.7,2.9,15.9,17.9,0.3,0.4,0.7,0.062,-1.6,-1.5,-3.0,-0.1
353,Vit Krejci,23,ATL,PG,22,14,541,4.5,9.2,0.49,2.5,6.0,0.412,2.0,3.2,0.639,0.625,0.4,0.5,0.833,1.0,3.6,4.6,4.4,1.2,0.5,1.8,4.3,12.0,122.0,122,,krejcvi01,8.4,0.633,0.654,0.058,2.1,8.6,5.2,11.6,1.2,1.0,15.8,9.8,0.5,0.1,0.6,0.056,-3.3,-0.4,-3.7,-0.2
354,Bones Hyland,23,LAC,PG,37,5,540,8.9,22.9,0.386,4.0,12.3,0.326,4.8,10.6,0.457,0.474,1.6,2.1,0.783,0.5,4.6,5.0,8.5,2.4,0.4,4.0,4.7,23.4,100.0,116,,hylanbo01,10.8,0.49,0.538,0.092,1.1,10.1,5.7,24.5,2.4,0.7,14.4,24.8,-0.5,0.5,0.0,0.003,-2.8,-0.8,-3.6,-0.2
355,Jalen McDaniels,26,TOR,SF,50,1,538,5.8,17.0,0.344,1.1,6.4,0.169,4.8,10.6,0.449,0.376,2.4,3.3,0.73,1.6,5.5,7.1,3.3,1.7,0.5,2.7,4.7,15.2,86.0,120,,mcdanja01,5.0,0.412,0.376,0.196,3.6,12.7,8.1,9.1,1.7,1.0,12.8,18.7,-1.1,0.3,-0.8,-0.074,-7.2,-1.8,-9.0,-1.0
356,Scotty Pippen Jr.,23,MEM,PG,21,16,527,9.3,18.8,0.493,2.8,6.7,0.417,6.5,12.2,0.534,0.567,3.8,5.1,0.745,2.0,4.2,6.2,9.1,3.3,0.9,5.2,5.6,25.1,110.0,112,,pippesc02,16.4,0.596,0.355,0.271,4.4,9.7,7.0,30.7,3.3,1.8,19.8,23.0,0.3,0.7,1.0,0.09,-0.1,1.4,1.3,0.4
357,Sasha Vezenkov,28,SAC,PF,42,0,511,8.0,18.2,0.44,4.3,11.4,0.375,3.7,6.7,0.549,0.558,1.1,1.4,0.8,2.9,6.3,9.1,1.8,1.9,0.7,1.1,4.0,21.4,117.0,115,,vezenal01,13.3,0.569,0.628,0.079,6.4,14.8,10.5,5.1,1.9,1.3,5.7,17.5,0.5,0.5,1.0,0.098,-0.2,-0.7,-0.9,0.1
358,Danuel House Jr.,30,PHI,SF,34,4,509,4.5,10.2,0.448,1.5,4.8,0.3,3.1,5.3,0.582,0.519,3.4,4.4,0.761,1.5,4.1,5.6,2.7,1.5,0.5,1.8,4.4,13.9,114.0,117,,houseda01,8.5,0.575,0.476,0.438,3.4,9.3,6.3,7.2,1.5,0.9,13.2,12.2,0.3,0.4,0.7,0.066,-3.4,-0.5,-4.0,-0.3
359,Mark Williams,22,CHO,C,19,19,508,9.5,14.7,0.649,0.0,0.0,,9.5,14.7,0.649,0.649,4.5,6.2,0.719,7.4,10.5,17.9,2.1,1.6,1.9,1.7,4.9,23.5,138.0,116,,willima07,22.5,0.675,0.0,0.424,16.3,24.6,20.4,6.8,1.6,3.7,8.7,17.1,1.6,0.5,2.1,0.198,1.6,-0.8,0.8,0.3
360,Jaden Springer,21,2TM,SG,49,2,507,5.7,14.4,0.399,1.0,4.7,0.208,4.8,9.7,0.49,0.432,3.4,4.1,0.833,3.2,4.4,7.6,4.3,3.5,1.5,3.3,6.4,15.8,101.0,110,,sprinja01,10.7,0.49,0.324,0.284,7.1,9.8,8.4,11.5,3.5,2.7,17.0,17.1,-0.3,0.8,0.6,0.052,-4.9,1.5,-3.4,-0.2
360,Jaden Springer,21,PHI,SG,32,1,377,6.0,15.4,0.39,1.0,4.8,0.216,5.0,10.6,0.469,0.424,3.7,4.4,0.824,3.3,4.3,7.6,4.6,3.3,1.4,3.4,6.4,16.7,100.0,112,,sprinja01,10.6,0.481,0.314,0.288,7.2,9.8,8.5,12.6,3.3,2.7,16.4,18.2,-0.2,0.5,0.3,0.038,-4.5,1.0,-3.4,-0.1
360,Jaden Springer,21,BOS,SG,17,1,130,4.9,11.4,0.433,0.8,4.2,0.182,4.2,7.2,0.579,0.467,2.7,3.0,0.875,3.0,4.6,7.6,3.4,4.2,1.5,3.0,6.5,13.3,105.0,107,,sprinja01,10.9,0.522,0.367,0.267,6.9,9.6,8.3,8.6,4.2,2.7,19.3,13.9,0.0,0.3,0.2,0.092,-6.0,2.8,-3.2,0.0
361,Patrick Baldwin Jr.,21,WAS,SF,38,7,493,5.6,14.7,0.381,2.9,9.2,0.32,2.7,5.5,0.483,0.481,1.8,2.7,0.679,1.6,10.1,11.7,2.8,1.7,1.4,1.8,5.3,15.9,100.0,116,,baldwpa01,9.7,0.502,0.626,0.181,3.6,23.5,13.3,7.6,1.7,2.5,10.2,15.9,-0.3,0.5,0.2,0.019,-4.0,-0.6,-4.6,-0.3
362,Robert Covington,33,2TM,SF,29,6,488,4.3,9.9,0.439,1.9,5.6,0.339,2.4,4.2,0.571,0.536,2.2,2.6,0.846,3.1,6.7,9.8,2.4,3.9,1.8,1.1,5.6,12.8,125.0,108,,covinro01,13.6,0.58,0.571,0.265,6.9,15.2,11.0,6.3,3.9,3.4,9.1,10.7,0.6,0.9,1.5,0.145,-1.1,3.2,2.2,0.5
362,Robert Covington,33,LAC,PF,3,3,69,2.1,6.4,0.333,1.4,5.7,0.25,0.7,0.7,1.0,0.444,0.7,1.4,0.5,1.4,4.3,5.7,5.0,4.3,1.4,0.0,5.0,6.4,131.0,110,,covinro01,10.6,0.455,0.889,0.222,3.4,9.5,6.5,12.1,4.3,2.6,0.0,6.3,0.1,0.1,0.2,0.124,-2.3,4.5,2.3,0.1
362,Robert Covington,33,PHI,SF,26,3,419,4.7,10.5,0.449,2.0,5.6,0.354,2.7,4.8,0.561,0.545,2.5,2.8,0.875,3.4,7.0,10.5,2.0,3.9,1.9,1.3,5.8,13.9,125.0,108,,covinro01,14.1,0.593,0.539,0.27,7.5,16.1,11.7,5.3,3.9,3.5,9.9,11.4,0.5,0.8,1.3,0.149,-0.9,3.0,2.2,0.4
363,P.J. Tucker,38,2TM,PF,31,10,486,1.8,5.1,0.36,1.3,3.6,0.371,0.5,1.5,0.333,0.49,0.3,0.3,1.0,2.8,5.8,8.6,1.6,1.6,0.7,0.8,5.5,5.3,120.0,116,,tuckepj01,5.9,0.507,0.7,0.06,6.7,12.9,9.8,3.9,1.6,1.3,13.5,5.3,0.2,0.5,0.7,0.068,-4.0,0.4,-3.6,-0.2
363,P.J. Tucker,38,PHI,PF,3,3,66,1.5,3.7,0.4,1.5,3.7,0.4,0.0,0.0,,0.6,0.0,0.0,,0.7,9.7,10.4,0.0,2.2,1.5,1.5,6.7,4.5,87.0,110,,tuckepj01,4.7,0.6,1.0,0.0,1.6,22.1,11.7,0.0,2.2,2.8,28.6,4.6,0.0,0.1,0.1,0.053,-5.2,1.2,-4.0,0.0
363,P.J. Tucker,38,LAC,PF,28,7,420,1.9,5.3,0.356,1.3,3.5,0.367,0.6,1.8,0.333,0.478,0.4,0.4,1.0,3.2,5.2,8.3,1.9,1.5,0.6,0.7,5.3,5.4,124.0,117,,tuckepj01,6.1,0.497,0.667,0.067,7.5,11.4,9.5,4.5,1.5,1.1,11.5,5.5,0.3,0.3,0.6,0.07,-3.9,0.3,-3.5,-0.2
364,Tari Eason,22,HOU,PF,22,0,480,8.9,19.1,0.466,1.8,5.1,0.36,7.1,14.0,0.504,0.513,2.1,3.3,0.636,4.6,10.8,15.5,2.7,3.1,1.9,2.0,5.2,21.7,111.0,106,,easonta01,17.1,0.528,0.265,0.175,10.2,24.2,17.1,8.3,3.1,3.6,8.9,19.8,0.3,1.0,1.3,0.125,-0.4,2.0,1.6,0.4
365,Monte Morris,28,2TM,PG,33,0,476,6.4,15.8,0.405,2.8,7.2,0.386,3.6,8.6,0.422,0.493,1.3,2.0,0.684,0.7,5.2,5.9,7.1,2.0,0.9,0.7,1.4,17.0,118.0,111,,morrimo01,13.2,0.508,0.458,0.124,1.7,11.5,6.8,20.0,2.0,1.7,4.2,15.5,0.5,0.7,1.2,0.123,-0.8,1.5,0.7,0.3
365,Monte Morris,28,DET,PG,6,0,68,8.5,23.3,0.364,1.4,7.8,0.182,7.1,15.6,0.455,0.394,0.7,1.4,0.5,1.4,7.1,8.5,5.7,0.7,0.7,1.4,0.7,19.1,91.0,120,,morrimo01,8.5,0.398,0.333,0.061,3.2,16.7,9.8,17.5,0.7,1.3,5.6,22.5,-0.1,0.0,-0.1,-0.065,-4.7,-2.2,-6.9,-0.1
365,Monte Morris,28,MIN,PG,27,0,408,6.1,14.5,0.417,3.0,7.1,0.424,3.0,7.4,0.41,0.521,1.5,2.1,0.706,0.6,4.8,5.5,7.4,2.2,1.0,0.6,1.6,16.6,125.0,110,,morrimo01,13.9,0.537,0.492,0.142,1.5,10.6,6.3,20.4,2.2,1.7,3.8,14.3,0.6,0.7,1.3,0.154,-0.2,2.2,2.0,0.4
366,Bol Bol,24,PHO,PF,43,0,469,9.7,15.7,0.616,2.3,5.4,0.423,7.4,10.3,0.717,0.689,1.6,2.0,0.789,3.3,10.9,14.3,1.8,1.0,2.6,2.0,4.4,23.2,130.0,112,,bolbo01,18.7,0.7,0.344,0.126,8.1,24.1,16.5,5.3,1.0,4.7,10.7,16.5,1.0,0.7,1.6,0.168,1.4,0.8,2.1,0.5
367,Isaiah Livers,25,DET,PF,23,6,469,4.1,11.9,0.345,2.3,7.9,0.286,1.8,4.0,0.462,0.44,1.2,1.8,0.667,1.5,3.4,4.9,2.6,1.3,0.5,1.6,4.4,11.7,96.0,121,,liveris01,5.1,0.46,0.664,0.155,3.5,8.0,5.7,7.0,1.3,0.9,11.4,12.7,-0.3,0.2,-0.1,-0.015,-5.0,-1.5,-6.5,-0.5
368,Anthony Gill,31,WAS,PF,50,3,466,7.5,16.1,0.469,1.0,4.1,0.244,6.5,11.9,0.546,0.5,2.9,3.6,0.806,3.7,5.7,9.4,3.4,1.3,1.1,2.3,4.8,19.0,109.0,120,,gillan01,12.1,0.537,0.256,0.225,8.3,13.4,10.8,10.0,1.3,1.9,11.6,18.0,0.1,0.2,0.4,0.038,-2.6,-1.5,-4.1,-0.3
369,Yuta Watanabe,29,2TM,SF,34,0,464,4.3,12.2,0.353,2.6,8.9,0.294,1.7,3.3,0.516,0.461,1.1,1.8,0.588,1.2,4.5,5.7,1.6,1.3,0.7,2.0,4.1,12.3,92.0,117,,watanyu01,4.7,0.474,0.733,0.147,2.8,10.1,6.5,4.2,1.3,1.3,13.3,13.3,-0.5,0.4,-0.1,-0.009,-5.3,-1.1,-6.4,-0.5
369,Yuta Watanabe,29,PHO,SF,29,0,382,4.5,12.4,0.361,3.1,9.6,0.32,1.4,2.8,0.5,0.485,1.3,1.9,0.667,1.4,4.3,5.8,1.3,1.2,0.9,2.0,4.3,13.3,96.0,117,,watanyu01,5.4,0.502,0.773,0.155,3.4,9.6,6.7,3.3,1.2,1.6,13.4,13.6,-0.3,0.3,0.0,0.004,-4.6,-1.4,-6.0,-0.4
369,Yuta Watanabe,29,MEM,SF,5,0,82,3.6,11.3,0.316,0.6,6.0,0.1,3.0,5.4,0.556,0.342,0.0,1.2,0.0,0.0,5.4,5.4,3.0,1.8,0.0,1.8,3.0,7.7,69.0,117,,watanyu01,1.5,0.327,0.526,0.105,0.0,12.5,6.0,8.4,1.8,0.0,13.1,12.0,-0.2,0.1,-0.1,-0.074,-8.5,0.0,-8.6,-0.1
370,Nassir Little,23,PHO,SF,45,2,458,6.1,13.2,0.46,2.2,7.5,0.3,3.8,5.8,0.667,0.544,1.8,2.1,0.85,1.5,6.5,8.0,2.2,1.1,1.1,1.5,4.2,16.2,114.0,116,,littlna01,9.9,0.572,0.565,0.161,3.6,14.3,9.3,6.1,1.1,1.9,9.5,13.9,0.3,0.4,0.7,0.074,-2.4,-0.6,-3.0,-0.1
371,Sandro Mamukelashvili,24,SAS,C,46,5,451,7.7,16.3,0.471,2.0,6.7,0.297,5.7,9.6,0.593,0.532,2.6,3.6,0.735,4.7,10.7,15.5,5.2,0.7,1.3,2.0,3.7,20.0,119.0,116,,mamuksa01,15.8,0.559,0.413,0.219,10.7,24.7,17.6,15.4,0.7,2.2,10.1,17.7,0.6,0.4,1.0,0.11,-0.1,-0.4,-0.5,0.2
372,Alex Len,30,SAC,C,48,0,444,5.5,8.9,0.617,0.0,0.3,0.0,5.5,8.5,0.641,0.617,2.2,3.7,0.588,5.0,9.0,14.0,5.5,1.2,3.6,3.0,7.2,13.1,123.0,111,,lenal01,14.7,0.625,0.037,0.42,11.3,21.2,16.1,14.4,1.2,6.8,22.0,11.8,0.6,0.7,1.3,0.138,-2.7,2.9,0.2,0.2
373,Thomas Bryant,26,MIA,C,38,4,441,9.7,16.9,0.577,0.5,2.5,0.182,9.3,14.4,0.646,0.591,4.6,5.3,0.872,4.5,11.4,16.0,2.6,1.1,1.8,2.4,5.2,24.5,125.0,109,,bryanth01,19.0,0.639,0.148,0.315,10.2,26.2,18.1,8.3,1.1,3.5,11.0,19.3,0.9,0.8,1.6,0.177,-0.6,0.2,-0.4,0.2
374,Thaddeus Young,35,2TM,PF,33,6,439,7.2,11.9,0.602,0.1,0.8,0.143,7.1,11.1,0.634,0.606,0.7,1.7,0.4,5.1,6.3,11.4,6.3,2.5,0.6,1.7,5.4,15.1,130.0,116,,youngth01,15.9,0.598,0.065,0.139,11.7,14.5,13.0,17.9,2.5,1.0,11.6,12.6,0.9,0.4,1.3,0.138,-0.5,0.8,0.3,0.2
374,Thaddeus Young,35,TOR,PF,23,6,350,7.5,12.0,0.621,0.1,0.8,0.167,7.3,11.2,0.654,0.626,0.7,1.7,0.417,4.0,6.3,10.3,6.9,2.5,0.4,1.5,5.2,15.7,132.0,117,,youngth01,16.0,0.618,0.069,0.138,8.9,14.8,11.8,19.8,2.5,0.8,10.7,12.6,0.7,0.3,1.0,0.138,-0.2,0.9,0.6,0.2
374,Thaddeus Young,35,PHO,PF,10,0,89,6.0,11.5,0.524,0.0,0.5,0.0,6.0,11.0,0.55,0.524,0.5,1.6,0.333,9.3,6.0,15.4,3.8,2.7,1.1,2.2,6.0,12.6,123.0,112,,youngth01,15.1,0.515,0.048,0.143,22.8,13.3,17.8,10.4,2.7,2.0,15.2,12.8,0.1,0.1,0.3,0.137,-1.5,0.6,-0.9,0.0
