Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
285,Bryce McGowens,21,CHO,SG,59,14,882,4.1,9.4,.439,1.4,4.2,.333,2.7,5.2,.523,.513,2.7,3.5,.776,0.7,3.5,4.2,2.1,0.9,0.4,1.2,3.0,12.3,,mcgowbr01
286,Cam Whitmore,19,HOU,SF,47,2,880,8.7,19.1,.454,3.2,9.0,.359,5.4,10.1,.538,.539,3.1,4.6,.679,1.8,5.6,7.4,1.4,1.2,0.7,1.9,2.6,23.7,,whitmca01
287,Jaxson Hayes,23,LAL,C,70,5,877,5.2,7.2,.720,0.0,0.3,.000,5.2,6.9,.754,.720,2.1,3.4,.622,2.8,5.8,8.7,1.4,1.4,1.2,1.8,5.0,12.4,,hayesja02
288,Blake Wesley,20,SAS,SG,61,3,876,4.2,8.8,.474,0.5,2.3,.218,3.7,6.6,.563,.502,2.1,3.2,.667,0.7,3.1,3.9,6.8,1.2,0.4,2.3,3.7,11.0,,weslebl01
289,Malachi Flynn,25,3TM,PG,69,0,876,5.6,13.4,.418,2.3,6.9,.331,3.3,6.4,.513,.505,2.1,2.9,.732,0.9,3.8,4.7,5.3,1.6,0.3,2.6,2.7,15.6,,flynnma01
289,Malachi Flynn,25,TOR,PG,31,0,474,4.3,10.4,.409,2.1,6.1,.350,2.1,4.3,.491,.511,1.3,1.7,.773,1.0,3.9,4.9,5.5,1.4,0.5,2.5,3.2,11.9,,flynnma01
289,Malachi Flynn,25,NYK,PG,14,0,60,5.4,13.8,.391,2.4,7.8,.308,3.0,6.0,.500,.478,5.4,6.6,.818,0.0,3.6,3.6,3.6,0.6,0.0,1.8,1.8,18.6,,flynnma01
289,Malachi Flynn,25,DET,PG,24,0,342,7.5,17.4,.430,2.5,8.0,.316,4.9,9.4,.528,.503,2.7,4.0,.684,0.8,3.7,4.5,5.4,2.0,0.2,2.8,2.2,20.2,,flynnma01
290,Christian Wood,28,LAL,PF,50,1,872,5.1,10.9,.466,1.4,4.7,.307,3.6,6.2,.587,.532,2.7,3.9,.702,1.6,8.9,10.5,2.0,0.7,1.4,2.1,3.0,14.3,,woodch01
291,Zach LaVine,28,CHI,SG,25,23,872,7.0,15.5,.452,2.4,7.0,.349,4.6,8.5,.536,.531,3.6,4.3,.854,0.3,5.0,5.3,4.0,0.9,0.3,2.1,2.4,20.1,,lavinza01
292,Maxi Kleber,32,DAL,C,43,7,871,2.6,6.0,.432,1.3,3.8,.348,1.3,2.2,.574,.541,1.4,1.9,.702,1.2,4.7,5.9,2.8,0.7,1.2,1.2,3.3,7.9,,klebima01
293,Justin Holiday,34,DEN,SG,58,9,862,3.7,8.1,.454,2.3,5.7,.404,1.4,2.4,.569,.595,0.1,0.2,.750,0.4,2.6,3.0,2.8,1.5,0.4,0.6,2.9,9.8,,holidju01
294,Chimezie Metu,26,2TM,C,51,12,859,5.2,10.2,.504,1.2,3.9,.298,4.0,6.3,.633,.561,2.4,2.7,.906,1.7,6.4,8.1,1.9,1.8,0.7,2.2,3.0,13.9,,metuch01
294,Chimezie Metu,26,PHO,C,37,5,448,5.3,10.4,.508,1.2,4.1,.294,4.1,6.3,.646,.565,3.1,3.5,.884,1.9,6.9,8.8,1.5,1.5,0.7,2.2,3.1,14.9,,metuch01
294,Chimezie Metu,26,DET,C,14,7,411,5.0,10.0,.500,1.1,3.8,.302,3.9,6.2,.620,.557,1.8,1.8,.952,1.5,5.9,7.4,2.4,2.1,0.6,2.2,2.8,12.9,,metuch01
295,Trendon Watford,23,BRK,PF,63,2,856,6.9,13.1,.527,1.1,2.9,.397,5.8,10.2,.564,.571,3.2,4.1,.794,2.2,6.0,8.2,3.4,1.0,0.8,2.6,4.5,18.2,,watfotr01
296,Taylor Hendricks,20,UTA,PF,40,23,856,4.5,10.1,.450,2.2,5.9,.379,2.3,4.2,.550,.560,1.0,1.2,.793,1.9,5.8,7.8,1.3,1.2,1.3,1.1,3.2,12.3,,hendrta01
297,Dwight Powell,32,DAL,C,63,9,836,3.1,4.6,.679,0.0,0.1,.333,3.1,4.4,.689,.684,2.7,3.8,.708,4.2,5.0,9.2,3.6,1.1,0.9,1.4,4.9,9.0,,poweldw01
298,Troy Brown Jr.,24,2TM,SF,59,15,827,3.7,9.8,.372,2.0,6.1,.333,1.6,3.7,.435,.476,1.4,1.6,.865,1.1,5.2,6.3,2.6,1.0,0.1,1.3,1.8,10.8,,browntr01
298,Troy Brown Jr.,24,MIN,SF,37,3,410,4.6,10.4,.441,2.7,7.4,.369,1.8,3.0,.618,.572,1.7,1.9,.864,1.2,5.1,6.3,3.1,0.7,0.2,1.6,2.3,13.5,,browntr01
298,Troy Brown Jr.,24,DET,SF,22,12,417,2.8,9.3,.296,1.4,4.9,.281,1.4,4.4,.314,.370,1.1,1.3,.867,0.9,5.3,6.2,2.2,1.4,0.1,1.0,1.4,8.0,,browntr01
299,Marcus Morris,34,2TM,PF,49,7,817,5.1,11.6,.439,2.1,5.2,.403,3.0,6.4,.469,.530,1.6,1.9,.818,1.0,4.9,5.9,1.6,0.7,0.6,1.3,3.3,13.9,,morrima03
299,Marcus Morris,34,PHI,PF,37,7,637,5.1,11.6,.439,2.0,5.1,.400,3.1,6.5,.470,.527,1.8,2.0,.861,1.0,5.1,6.2,1.5,0.7,0.6,1.1,3.4,14.0,,morrima03
299,Marcus Morris,34,CLE,PF,12,0,180,5.2,11.8,.441,2.4,5.8,.414,2.8,6.0,.467,.542,1.0,1.6,.625,1.0,4.0,5.0,2.0,0.4,0.4,2.2,2.6,13.8,,morrima03
300,Caleb Houstan,21,ORL,SF,59,13,815,3.5,9.1,.388,3.2,8.5,.373,0.4,0.6,.615,.563,0.9,1.1,.808,1.2,2.5,3.7,1.3,0.7,0.2,0.7,2.7,11.2,,houstca01
301,Ben Sheppard,22,IND,SG,57,1,814,4.0,10.1,.393,2.2,6.9,.314,1.8,3.2,.562,.500,1.0,1.1,.885,0.7,3.3,3.9,2.3,1.5,0.1,0.7,3.9,11.1,,sheppbe01
302,Jake LaRavia,22,MEM,PF,35,6,806,5.3,13.5,.389,2.4,7.0,.340,2.9,6.6,.442,.477,4.0,4.9,.826,2.3,3.4,5.7,2.6,1.3,0.5,2.0,3.1,16.9,,laravja01
303,Bismack Biyombo,31,2TM,C,40,27,791,3.4,6.0,.565,0.0,0.0,,3.4,6.0,.565,.565,1.2,2.5,.481,2.8,6.7,9.5,2.4,0.5,1.7,1.9,4.1,7.9,,biyombi01
303,Bismack Biyombo,31,MEM,C,30,27,718,3.4,6.0,.563,0.0,0.0,,3.4,6.0,.563,.563,1.1,2.3,.478,2.9,6.7,9.6,2.6,0.5,1.7,1.9,4.1,7.8,,biyombi01
303,Bismack Biyombo,31,OKC,C,10,0,73,3.5,5.9,.583,0.0,0.0,,3.5,5.9,.583,.583,2.0,3.9,.500,2.5,6.4,8.9,1.0,0.5,1.5,2.0,3.5,8.9,,biyombi01
304,JT Thor,21,CHO,PF,63,3,781,3.7,8.4,.437,1.3,3.7,.346,2.4,4.7,.510,.514,0.5,0.9,.550,2.0,4.7,6.7,1.3,0.5,1.2,0.7,2.8,9.2,,thorjt01
305,Isaiah Jackson,22,IND,C,59,3,771,7.2,10.9,.665,0.0,0.2,.000,7.2,10.7,.677,.665,3.4,4.8,.716,4.4,6.7,11.1,2.3,1.6,2.8,1.8,6.4,17.9,,jacksis01
306,Mitchell Robinson,25,NYK,C,31,21,768,3.4,6.0,.575,0.0,0.0,,3.4,6.0,.575,.575,1.3,3.1,.409,6.7,5.7,12.3,0.8,1.7,1.6,1.2,2.6,8.1,,robinmi01
307,Jock Landale,28,HOU,C,56,3,763,5.0,9.7,.515,0.5,1.9,.250,4.5,7.8,.578,.539,2.5,3.1,.800,4.2,4.0,8.1,3.1,0.9,1.6,1.5,3.5,12.9,,landajo01
308,Cody Martin,28,CHO,SF,28,22,753,3.9,10.3,.381,1.3,4.1,.314,2.6,6.2,.426,.444,1.0,1.6,.606,0.9,4.3,5.2,5.0,1.5,0.9,2.1,2.3,10.1,,martico01
309,KJ Martin,23,2TM,SF,60,2,746,4.7,8.7,.536,0.4,1.4,.286,4.3,7.4,.582,.558,1.1,2.0,.537,2.0,4.3,6.3,2.5,1.1,0.6,1.5,4.8,10.8,,martike04
309,KJ Martin,23,LAC,SF,2,0,31,4.6,11.6,.400,1.2,5.8,.200,3.5,5.8,.600,.450,1.2,2.3,.500,1.2,2.3,3.5,1.2,2.3,1.2,2.3,3.5,11.6,,martike04
309,KJ Martin,23,PHI,SF,58,2,715,4.7,8.6,.544,0.4,1.2,.304,4.3,7.5,.581,.564,1.1,2.0,.538,2.0,4.4,6.4,2.5,1.0,0.6,1.5,4.9,10.8,,martike04
310,Delon Wright,31,2TM,PG,47,1,742,3.6,9.1,.394,1.2,3.3,.368,2.4,5.8,.408,.460,1.8,2.2,.822,0.9,3.3,4.2,5.8,2.6,0.5,0.7,1.6,10.2,,wrighde01
310,Delon Wright,31,WAS,PG,33,0,456,3.8,9.6,.393,1.1,3.0,.368,2.7,6.6,.405,.451,1.9,2.3,.828,1.0,3.6,4.7,6.5,2.8,0.6,0.9,1.7,10.6,,wrighde01
310,Delon Wright,31,MIA,PG,14,1,286,3.3,8.3,.394,1.4,3.8,.367,1.9,4.5,.417,.477,1.6,2.0,.813,0.8,2.6,3.4,4.7,2.4,0.4,0.4,1.3,9.6,,wrighde01
311,Ish Smith,35,CHO,PG,43,5,741,3.2,7.7,.418,0.2,0.4,.500,3.0,7.3,.413,.430,0.1,0.2,.750,0.5,3.2,3.7,7.0,0.8,0.2,2.3,2.4,6.8,,smithis01
312,Mo Bamba,25,PHI,C,57,17,740,4.7,9.6,.490,1.2,3.1,.391,3.5,6.5,.537,.553,1.7,2.4,.680,3.7,7.8,11.6,2.0,1.1,2.9,1.9,4.9,12.3,,bambamo01
313,Nick Smith Jr.,19,CHO,SG,51,0,729,5.6,14.3,.391,3.1,7.2,.432,2.5,7.1,.350,.500,0.6,0.7,.867,0.9,2.7,3.6,2.9,0.5,0.3,1.9,2.7,14.9,,smithni01
314,Landry Shamet,26,WAS,SG,46,5,726,5.9,13.6,.431,2.6,7.8,.338,3.2,5.8,.556,.527,1.9,2.3,.826,0.8,2.3,3.1,2.7,1.2,0.5,1.5,3.8,16.2,,shamela01
315,Chris Duarte,26,SAC,SF,59,11,719,4.0,10.5,.381,2.2,6.4,.346,1.8,4.2,.434,.486,1.3,1.7,.788,1.3,4.0,5.3,2.2,1.4,0.4,1.3,4.0,11.5,,duartch01
316,Jordan Nwora,25,2TM,SF,52,1,712,7.0,15.1,.462,2.2,6.6,.336,4.8,8.5,.560,.535,2.2,2.7,.830,1.4,6.1,7.5,3.1,1.3,0.7,2.7,2.4,18.4,,nworajo01
316,Jordan Nwora,25,IND,SF,18,0,183,7.3,16.1,.451,2.2,7.1,.306,5.1,9.0,.565,.518,1.8,2.2,.818,1.6,4.9,6.5,3.5,1.2,0.2,2.4,3.7,18.5,,nworajo01
316,Jordan Nwora,25,TOR,SF,34,1,529,6.9,14.8,.465,2.2,6.5,.347,4.6,8.3,.557,.541,2.4,2.9,.833,1.4,6.5,7.9,3.0,1.4,0.8,2.8,2.0,18.4,,nworajo01
317,LaMelo Ball,22,CHO,PG,22,22,711,9.3,21.4,.433,3.5,10.0,.355,5.7,11.4,.500,.515,4.6,5.3,.865,1.5,4.3,5.7,8.9,2.0,0.2,4.2,4.0,26.6,,ballla01
318,Chris Boucher,31,TOR,PF,50,0,705,5.6,11.1,.507,1.6,4.8,.330,4.0,6.3,.642,.578,3.6,4.7,.772,3.2,7.4,10.6,1.2,0.7,1.2,1.4,3.5,16.4,,bouchch01
319,Jacob Gilyard,25,2TM,PG,41,14,699,3.1,7.7,.400,2.6,6.5,.405,0.5,1.2,.375,.570,0.1,0.1,1.000,0.5,1.9,2.4,7.1,1.7,0.3,1.5,2.0,8.9,,gilyaja01
319,Jacob Gilyard,25,MEM,PG,37,14,654,3.3,7.9,.417,2.8,6.6,.425,0.5,1.3,.375,.594,0.1,0.1,1.000,0.4,1.9,2.4,7.2,1.5,0.3,1.6,1.9,9.5,,gilyaja01
319,Jacob Gilyard,25,BRK,PG,4,0,45,0.0,4.8,.000,0.0,4.8,.000,0.0,0.0,,.000,0.0,0.0,,0.8,1.6,2.4,4.8,4.8,0.0,0.8,3.2,0.0,,gilyaja01
320,Bruno Fernando,25,ATL,C,45,2,682,5.8,9.9,.583,0.0,0.2,.000,5.8,9.7,.596,.583,3.4,5.1,.667,3.1,7.1,10.2,2.4,1.3,1.5,2.3,5.6,14.9,,fernabr01
321,Dalen Terry,21,CHI,SG,59,2,681,3.6,8.3,.439,0.9,3.9,.230,2.7,4.4,.627,.494,1.3,2.3,.581,1.5,4.4,6.0,4.3,1.4,1.0,1.7,4.3,9.5,,terryda01
322,Gary Payton II,31,GSW,SG,44,0,680,5.5,9.7,.563,1.1,2.9,.364,4.4,6.8,.648,.617,0.7,1.2,.609,2.4,3.5,6.0,2.5,2.1,1.0,1.4,4.1,12.7,,paytoga02
323,Mason Plumlee,33,LAC,C,46,11,674,4.6,8.2,.569,0.0,0.3,.000,4.6,7.9,.592,.569,3.7,5.3,.707,3.2,9.3,12.5,2.9,0.7,0.9,1.9,3.6,13.0,,plumlma01
324,Dāvis Bertāns,31,2TM,PF,43,1,674,4.9,12.5,.393,4.1,10.7,.380,0.9,1.8,.471,.556,1.6,1.8,.909,0.5,2.8,3.3,1.9,1.4,0.6,1.0,3.0,15.5,,bertada01
324,Dāvis Bertāns,31,OKC,PF,15,0,91,4.0,10.3,.385,4.0,9.5,.417,0.0,0.8,.000,.577,5.5,5.9,.933,0.8,3.2,4.0,3.6,1.2,1.2,0.4,4.0,17.4,,bertada01
324,Dāvis Bertāns,31,CHO,PF,28,1,583,5.1,12.8,.394,4.1,10.9,.375,1.0,2.0,.500,.553,1.0,1.1,.889,0.4,2.7,3.1,1.6,1.4,0.6,1.0,2.8,15.2,,bertada01
325,Keita Bates-Diop,28,2TM,SF,53,8,665,3.9,9.0,.434,1.1,3.7,.304,2.8,5.3,.526,.497,1.7,2.3,.762,1.7,4.3,6.0,2.1,1.4,1.2,0.8,1.9,10.7,,bateske01
325,Keita Bates-Diop,28,PHO,SF,39,8,597,3.9,9.0,.427,1.2,3.9,.313,2.7,5.2,.512,.493,1.6,2.2,.722,1.8,4.3,6.1,2.1,1.3,1.2,0.8,2.0,10.5,,bateske01
325,Keita Bates-Diop,28,BRK,SF,14,0,68,4.2,8.5,.500,0.5,2.6,.200,3.7,5.8,.636,.531,3.2,3.2,1.000,0.5,4.2,4.8,2.1,1.6,1.1,1.1,1.1,12.2,,bateske01
326,Jalen Wilson,23,BRK,PF,43,3,664,4.1,9.7,.425,1.3,4.0,.324,2.8,5.7,.495,.492,2.1,2.5,.826,2.5,4.6,7.1,2.4,0.6,0.2,1.0,2.6,11.6,,wilsoja03
327,Craig Porter Jr.,23,CLE,PG,51,6,649,6.4,12.6,.509,0.7,1.9,.353,5.8,10.8,.536,.535,2.3,3.1,.732,1.2,4.9,6.0,6.5,1.2,0.8,2.5,2.2,15.8,,portecr01
328,Rayan Rupert,19,POR,SG,39,12,633,3.1,9.2,.335,1.6,4.4,.359,1.5,4.7,.313,.422,1.1,1.4,.760,1.4,3.9,5.2,3.5,0.7,0.2,1.8,3.2,8.8,,ruperra01
329,Oshae Brissett,25,BOS,SF,55,1,630,3.9,8.7,.444,0.9,3.1,.273,3.0,5.6,.541,.493,2.9,4.7,.602,3.5,5.7,9.1,2.5,1.1,0.5,1.1,3.1,11.5,,brissos01
330,Danilo Gallinari,35,3TM,SF,49,0,630,4.7,10.9,.437,1.7,5.3,.323,3.0,5.5,.546,.516,4.8,5.6,.857,1.1,5.0,6.2,3.1,0.8,0.3,1.3,2.9,16.0,,gallida01
330,Danilo Gallinari,35,WAS,PF,26,0,385,5.3,12.2,.435,1.9,6.0,.313,3.5,6.3,.552,.511,4.4,5.2,.839,1.1,6.0,7.1,2.9,0.6,0.3,1.1,2.4,16.9,,gallida01
330,Danilo Gallinari,35,DET,SF,6,0,90,4.8,8.8,.545,2.8,4.8,.583,2.0,4.0,.500,.705,8.4,9.6,.875,0.8,4.8,5.6,4.8,0.8,0.8,0.4,3.6,20.8,,gallida01
330,Danilo Gallinari,35,MIL,SF,17,0,155,3.3,8.6,.378,0.7,3.9,.176,2.6,4.6,.550,.419,3.7,4.2,.889,1.4,2.8,4.2,2.8,1.4,0.2,2.3,3.5,10.9,,gallida01
331,Jordan McLaughlin,27,MIN,PG,56,0,626,4.0,8.3,.483,2.4,5.1,.472,1.6,3.2,.500,.628,0.7,1.0,.722,1.0,3.1,4.1,6.3,2.0,0.4,1.1,1.8,11.2,,mclaujo01
332,Seth Curry,33,2TM,SG,44,4,616,4.7,11.9,.392,2.2,6.3,.352,2.5,5.6,.438,.485,1.6,1.8,.903,1.1,2.9,4.0,2.6,1.3,0.4,1.2,2.3,13.2,,curryse01
332,Seth Curry,33,DAL,SG,36,3,457,4.3,11.4,.372,2.3,6.3,.363,2.0,5.1,.385,.472,1.3,1.5,.895,1.2,2.9,4.1,2.4,1.3,0.2,1.3,2.5,12.1,,curryse01
332,Seth Curry,33,CHO,SG,8,1,159,5.9,13.4,.441,2.0,6.3,.321,3.8,7.0,.548,.517,2.5,2.7,.917,0.7,2.9,3.6,3.2,1.1,0.7,1.1,1.6,16.3,,curryse01
333,A.J. Green,24,MIL,SG,56,0,614,4.9,11.5,.423,4.0,9.9,.408,0.8,1.6,.519,.599,1.0,1.1,.895,0.5,3.2,3.8,1.8,0.5,0.2,0.7,2.9,14.8,,greenaj01
334,Johnny Davis,21,WAS,SG,50,6,613,3.6,9.0,.403,0.8,2.3,.350,2.8,6.7,.421,.448,0.8,1.4,.583,1.1,3.2,4.2,1.9,1.1,0.6,0.8,3.3,8.9,,davisjo06
335,MarJon Beauchamp,23,MIL,SF,48,1,608,4.8,9.8,.488,1.8,4.4,.400,3.0,5.4,.560,.578,1.1,1.7,.679,1.3,4.6,5.9,1.8,0.8,0.4,1.6,3.2,12.5,,beaucma01
336,Marcus Smart,29,MEM,PG,20,20,605,6.1,14.1,.430,2.5,8.0,.313,3.6,6.1,.583,.519,2.6,3.3,.768,0.4,2.8,3.2,5.1,2.4,0.3,3.7,3.2,17.2,,smartma01
337,Mike Muscala,32,3TM,C,53,6,600,3.4,9.4,.359,1.7,5.8,.292,1.7,3.6,.467,.449,1.0,1.5,.680,2.3,5.2,7.5,2.2,0.5,0.8,1.3,3.1,9.4,,muscami01
337,Mike Muscala,32,WAS,C,24,2,338,3.5,9.6,.367,1.5,5.4,.275,2.0,4.2,.487,.444,1.6,2.1,.750,2.3,5.6,8.0,2.3,0.5,0.7,1.7,3.3,10.1,,muscami01
337,Mike Muscala,32,DET,C,13,4,171,3.2,9.3,.341,2.7,7.2,.382,0.4,2.1,.200,.489,0.4,0.8,.500,2.1,4.0,6.1,2.1,0.6,1.1,0.4,2.7,9.5,,muscami01
337,Mike Muscala,32,OKC,C,16,0,91,3.2,8.7,.364,0.4,4.4,.091,2.8,4.4,.636,.386,0.0,0.4,.000,2.8,5.5,8.3,1.6,0.4,0.4,1.6,3.2,6.7,,muscami01
338,Jericho Sims,25,NYK,C,45,11,585,2.3,3.4,.691,0.0,0.0,,2.3,3.4,.691,.691,1.0,1.5,.667,3.4,5.6,9.0,1.5,0.5,1.2,1.0,2.8,5.7,,simsje01
339,Brice Sensabaugh,20,UTA,SF,32,11,584,5.2,13.4,.390,2.1,7.1,.296,3.1,6.3,.495,.468,2.3,2.5,.902,1.0,5.3,6.3,3.4,0.8,0.4,2.9,2.7,14.9,,sensabr01
340,Jarred Vanderbilt,24,LAL,PF,29,6,581,3.7,7.1,.518,0.5,1.7,.296,3.2,5.4,.586,.553,1.5,2.2,.667,2.5,6.0,8.6,2.2,2.2,0.3,1.7,2.7,9.3,,vandeja01
341,Shake Milton,27,3TM,SG,48,0,581,4.9,12.1,.405,1.1,4.0,.281,3.8,8.1,.466,.451,2.5,3.0,.816,0.9,3.8,4.6,3.7,1.2,0.4,1.9,3.3,13.4,,miltosh01
341,Shake Milton,27,MIN,SG,38,0,491,4.7,11.7,.400,1.0,3.9,.264,3.7,7.8,.467,.444,2.6,3.2,.818,0.5,3.2,3.7,3.7,1.2,0.4,2.1,3.2,13.1,,miltosh01
341,Shake Milton,27,DET,SG,4,0,63,6.3,14.9,.423,1.7,5.1,.333,4.6,9.7,.471,.481,1.1,1.7,.667,4.0,6.3,10.3,3.4,1.1,0.6,1.7,1.7,15.4,,miltosh01
341,Shake Milton,27,NYK,SG,6,0,27,5.3,12.0,.444,1.3,2.7,.500,4.0,9.3,.429,.500,2.7,2.7,1.000,0.0,8.0,8.0,5.3,1.3,0.0,0.0,9.3,14.7,,miltosh01
342,Evan Fournier,31,2TM,SG,32,0,580,4.9,13.7,.357,2.0,8.1,.254,2.9,5.6,.505,.432,1.8,2.2,.806,0.3,3.3,3.6,3.0,1.8,0.4,1.3,3.0,13.7,,fournev01
342,Evan Fournier,31,NYK,SG,3,0,39,3.7,18.5,.200,1.8,13.8,.133,1.8,4.6,.400,.250,1.8,1.8,1.000,0.0,3.7,3.7,2.8,3.7,0.0,0.9,3.7,11.1,,fournev01
342,Evan Fournier,31,DET,SG,29,0,541,5.0,13.4,.373,2.1,7.7,.270,2.9,5.7,.512,.450,1.8,2.3,.794,0.3,3.3,3.6,3.0,1.7,0.5,1.3,2.9,13.8,,fournev01
343,Zeke Nnaji,23,DEN,PF,58,0,576,4.3,9.3,.463,0.4,1.4,.261,3.9,7.9,.500,.483,2.6,3.9,.677,3.8,4.1,7.9,2.0,0.9,2.4,1.7,5.1,11.6,,nnajize01
344,Trey Jemison,24,2TM,C,25,14,573,4.7,8.5,.551,0.0,0.0,,4.7,8.5,.551,.551,1.3,1.6,.840,4.0,4.4,8.4,1.7,0.8,1.8,2.1,4.3,10.7,,jemistr01
344,Trey Jemison,24,WAS,C,2,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,36.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,,jemistr01
344,Trey Jemison,24,MEM,C,23,14,572,4.7,8.6,.551,0.0,0.0,,4.7,8.6,.551,.551,1.3,1.6,.840,4.0,4.3,8.4,1.7,0.8,1.8,2.1,4.3,10.8,,jemistr01
345,Andre Jackson Jr.,22,MIL,SG,57,8,572,3.1,6.3,.500,1.1,2.9,.370,2.1,3.4,.611,.585,0.5,0.7,.727,2.7,4.4,7.1,3.1,1.0,0.4,1.8,5.8,7.9,,jacksan01
346,Jared Butler,23,WAS,SG,40,0,566,6.2,12.8,.488,1.5,5.0,.308,4.7,7.8,.602,.547,2.0,2.3,.861,0.6,3.1,3.7,8.0,1.8,0.5,3.2,3.7,16.0,,butleja02
347,Kevin Knox,24,DET,SF,31,11,560,5.5,12.0,.462,2.0,6.0,.330,3.5,5.9,.598,.546,1.3,1.4,.909,1.2,3.7,4.8,1.5,0.8,0.5,1.4,3.2,14.3,,knoxke01
348,Lamar Stevens,26,2TM,PF,38,3,559,7.0,15.5,.450,0.9,3.0,.304,6.1,12.5,.485,.479,2.7,3.5,.778,2.3,5.9,8.2,1.8,1.5,1.4,1.5,2.9,17.5,,stevela01
348,Lamar Stevens,26,BOS,PF,19,1,122,6.2,13.3,.467,0.9,2.4,.375,5.3,10.9,.486,.500,2.4,3.2,.727,3.5,5.6,9.1,2.4,1.8,1.5,2.7,4.1,15.6,,stevela01
348,Lamar Stevens,26,MEM,PF,19,2,437,7.2,16.1,.446,0.9,3.1,.289,6.3,12.9,.484,.474,2.8,3.5,.791,2.0,5.9,7.9,1.6,1.4,1.4,1.2,2.6,18.0,,stevela01
349,Richaun Holmes,30,2TM,C,40,10,555,5.3,9.5,.558,0.1,0.2,.333,5.3,9.3,.563,.561,2.2,3.0,.723,4.6,7.2,11.8,1.6,0.7,1.2,1.6,4.8,12.9,,holmeri01
349,Richaun Holmes,30,DAL,C,23,2,237,5.0,9.0,.559,0.0,0.0,,5.0,9.0,.559,.559,1.8,3.2,.571,5.0,6.8,11.8,2.3,0.5,1.4,1.8,5.0,11.8,,holmeri01
349,Richaun Holmes,30,WAS,PF,17,8,318,5.5,10.0,.557,0.1,0.3,.333,5.4,9.6,.565,.563,2.5,2.9,.846,4.3,7.5,11.8,1.1,0.9,1.1,1.4,4.6,13.7,,holmeri01
350,Tristan Thompson,32,CLE,C,49,0,549,4.8,7.9,.608,0.0,0.1,.000,4.8,7.8,.613,.608,1.0,3.4,.288,4.8,6.6,11.4,3.3,0.8,0.9,1.9,3.9,10.6,,thomptr01
351,Julian Strawther,21,DEN,SF,50,0,545,5.4,14.7,.369,2.7,9.1,.297,2.7,5.5,.488,.462,1.5,2.0,.710,0.3,3.7,4.0,3.1,1.1,0.5,1.5,3.6,15.0,,strawju01
352,Omer Yurtseven,25,UTA,C,48,12,545,6.5,12.2,.538,0.3,1.6,.208,6.2,10.6,.588,.552,1.3,1.8,.679,4.8,9.0,13.7,1.9,0.5,1.2,2.4,3.4,14.7,,yurtsom01
353,Vit Krejci,23,ATL,PG,22,14,541,3.4,6.9,.490,1.9,4.5,.412,1.5,2.4,.639,.625,0.3,0.4,.833,0.7,2.7,3.5,3.3,0.9,0.4,1.3,3.2,9.0,,krejcvi01
354,Bones Hyland,23,LAC,PG,37,5,540,6.5,16.7,.386,2.9,9.0,.326,3.5,7.7,.457,.474,1.2,1.5,.783,0.3,3.3,3.7,6.2,1.7,0.3,2.9,3.4,17.1,,hylanbo01
355,Jalen McDaniels,26,TOR,SF,50,1,538,4.3,12.6,.344,0.8,4.8,.169,3.5,7.9,.449,.376,1.8,2.5,.730,1.2,4.1,5.3,2.5,1.3,0.4,2.0,3.5,11.3,,mcdanja01
356,Scotty Pippen Jr.,23,MEM,PG,21,16,527,6.8,13.9,.493,2.0,4.9,.417,4.8,8.9,.534,.567,2.8,3.8,.745,1.5,3.1,4.6,6.7,2.5,0.7,3.8,4.1,18.5,,pippesc02
357,Sasha Vezenkov,28,SAC,PF,42,0,511,5.9,13.5,.440,3.2,8.5,.375,2.7,5.0,.549,.558,0.8,1.1,.800,2.1,4.6,6.8,1.3,1.4,0.5,0.8,3.0,15.9,,vezenal01
358,Danuel House Jr.,30,PHI,SF,34,4,509,3.3,7.4,.448,1.1,3.5,.300,2.3,3.9,.582,.519,2.5,3.3,.761,1.1,3.0,4.1,2.0,1.1,0.4,1.3,3.2,10.2,,houseda01
359,Mark Williams,22,CHO,C,19,19,508,6.9,10.7,.649,0.0,0.0,,6.9,10.7,.649,.649,3.3,4.5,.719,5.4,7.7,13.0,1.6,1.1,1.4,1.2,3.5,17.1,,willima07
360,Jaden Springer,21,2TM,SG,49,2,507,4.2,10.5,.399,0.7,3.4,.208,3.5,7.1,.490,.432,2.5,3.0,.833,2.3,3.2,5.5,3.1,2.6,1.1,2.4,4.7,11.6,,sprinja01
360,Jaden Springer,21,PHI,SG,32,1,377,4.4,11.3,.390,0.8,3.5,.216,3.6,7.7,.469,.424,2.7,3.2,.824,2.4,3.2,5.5,3.3,2.4,1.1,2.5,4.7,12.2,,sprinja01
360,Jaden Springer,21,BOS,SG,17,1,130,3.6,8.3,.433,0.6,3.0,.182,3.0,5.3,.579,.467,1.9,2.2,.875,2.2,3.3,5.5,2.5,3.0,1.1,2.2,4.7,9.7,,sprinja01
